year,id,response
1980,955,Too Much
1980,956,Too Much
1980,957,Too Much
1980,958,Too Much
1980,959,Too Much
1980,960,About Right
1980,961,Too Much
1980,962,Too Much
1980,963,Too Much
1980,964,Too Much
1980,965,Too Much
1980,966,Too Much
1980,967,About Right
1980,968,About Right
1980,969,Too Much
1980,970,About Right
1980,971,Too Much
1980,972,Too Much
1980,973,Too Much
1980,974,Too Much
1980,975,Too Little
1980,976,About Right
1980,977,About Right
1980,978,Too Much
1980,979,About Right
1980,980,About Right
1980,981,About Right
1980,982,Too Much
1980,983,About Right
1980,984,Too Much
1980,985,Too Much
1980,986,Too Much
1980,987,Too Much
1980,988,About Right
1980,989,Too Much
1980,990,About Right
1980,991,Too Much
1980,992,About Right
1980,993,Too Much
1980,994,Too Much
1980,995,About Right
1980,996,Too Much
1980,997,About Right
1980,998,Too Much
1980,999,Too Little
1980,1000,Too Much
1980,1001,Too Much
1980,1002,Too Much
1980,1003,About Right
1980,1004,Too Much
1980,1005,Too Little
1980,1006,Too Little
1980,1007,Too Little
1980,1008,Too Much
1980,1009,Too Much
1980,1010,Too Much
1980,1012,About Right
1980,1013,Too Much
1980,1014,Too Much
1980,1015,Too Much
1980,1016,About Right
1980,1017,Too Little
1980,1018,Too Much
1980,1019,About Right
1980,1020,Too Much
1980,1021,Too Much
1980,1023,About Right
1980,1024,Too Much
1980,1025,Too Much
1980,1026,Too Much
1980,1027,Too Much
1980,1028,Too Little
1980,1029,Too Much
1980,1030,Too Much
1980,1031,Too Much
1980,1032,Too Little
1980,1033,Too Much
1980,1034,Too Little
1980,1035,Too Much
1980,1036,About Right
1980,1038,Too Little
1980,1039,Too Much
1980,1040,Too Little
1980,1041,Too Much
1980,1042,Too Much
1980,1043,Too Much
1980,1044,About Right
1980,1045,Too Much
1980,1046,Too Much
1980,1047,Too Much
1980,1048,Too Much
1980,1049,Too Much
1980,1050,Too Much
1980,1051,Too Little
1980,1052,Too Much
1980,1053,About Right
1980,1054,About Right
1980,1055,Too Much
1980,1056,Too Much
1980,1057,Too Much
1980,1058,About Right
1980,1059,Too Much
1980,1060,Too Much
1980,1061,About Right
1980,1062,Too Much
1980,1063,About Right
1980,1064,Too Much
1980,1065,Too Much
1980,1066,Too Little
1980,1067,Too Much
1980,1068,Too Much
1980,1069,About Right
1980,1070,Too Much
1980,1071,About Right
1980,1072,Too Much
1980,1073,Too Little
1980,1074,Too Much
1980,1075,Too Much
1980,1076,Too Much
1980,1077,Too Little
1980,1078,Too Much
1980,1079,Too Much
1980,1080,About Right
1980,1081,Too Much
1980,1082,Too Little
1980,1083,Too Much
1980,1084,About Right
1980,1085,Too Much
1980,1086,About Right
1980,1087,Too Little
1980,1088,Too Much
1980,1089,Too Much
1980,1090,Too Much
1980,1091,About Right
1980,1092,About Right
1980,1093,Too Much
1980,1094,About Right
1980,1095,Too Much
1980,1096,Too Much
1980,1097,Too Much
1980,1098,Too Much
1980,1099,Too Little
1980,1100,Too Much
1980,1101,Too Much
1980,1102,Too Much
1980,1103,Too Much
1980,1104,About Right
1980,1105,Too Little
1980,1106,Too Little
1980,1107,Too Little
1980,1108,Too Little
1980,1109,Too Little
1980,1110,Too Much
1980,1111,Too Little
1980,1112,Too Much
1980,1113,Too Much
1980,1114,About Right
1980,1115,Too Little
1980,1116,Too Little
1980,1117,About Right
1980,1118,Too Much
1980,1119,Too Much
1980,1120,Too Little
1980,1121,Too Much
1980,1122,Too Much
1980,1123,About Right
1980,1124,About Right
1980,1125,Too Much
1980,1126,Too Much
1980,1127,About Right
1980,1128,Too Much
1980,1129,Too Much
1980,1130,Too Much
1980,1131,Too Much
1980,1132,Too Much
1980,1133,Too Much
1980,1134,Too Much
1980,1135,Too Much
1980,1136,Too Much
1980,1137,Too Much
1980,1138,About Right
1980,1139,About Right
1980,1140,Too Little
1980,1141,About Right
1980,1142,About Right
1980,1143,Too Much
1980,1144,Too Little
1980,1145,Too Little
1980,1146,Too Much
1980,1147,Too Much
1980,1148,Too Much
1980,1149,Too Little
1980,1150,About Right
1980,1151,Too Little
1980,1152,Too Much
1980,1153,Too Much
1980,1154,Too Much
1980,1155,Too Much
1980,1156,About Right
1980,1157,About Right
1980,1158,Too Little
1980,1159,Too Much
1980,1160,About Right
1980,1161,Too Much
1980,1162,Too Much
1980,1163,About Right
1980,1164,About Right
1980,1165,Too Much
1980,1166,Too Much
1980,1167,About Right
1980,1168,Too Much
1980,1169,Too Little
1980,1170,Too Little
1980,1171,Too Little
1980,1172,Too Much
1980,1173,Too Much
1980,1174,Too Much
1980,1175,About Right
1980,1176,Too Much
1980,1177,Too Much
1980,1178,About Right
1980,1179,Too Much
1980,1180,Too Much
1980,1181,Too Little
1980,1182,About Right
1980,1183,About Right
1980,1184,Too Much
1980,1185,Too Much
1980,1186,Too Much
1980,1188,Too Little
1980,1189,Too Much
1980,1190,Too Little
1980,1191,Too Much
1980,1192,About Right
1980,1193,About Right
1980,1194,About Right
1980,1195,About Right
1980,1196,Too Much
1980,1197,Too Much
1980,1198,Too Little
1980,1199,Too Much
1980,1200,Too Little
1980,1202,Too Much
1980,1203,Too Much
1980,1204,Too Much
1980,1205,Too Much
1980,1206,Too Much
1980,1207,Too Much
1980,1208,Too Little
1980,1209,Too Much
1980,1210,Too Much
1980,1211,Too Little
1980,1212,About Right
1980,1213,Too Much
1980,1214,Too Much
1980,1215,About Right
1980,1216,Too Much
1980,1217,About Right
1980,1218,About Right
1980,1219,Too Much
1980,1220,About Right
1980,1221,Too Much
1980,1222,Too Little
1980,1223,Too Much
1980,1224,About Right
1980,1225,About Right
1980,1226,Too Much
1980,1227,About Right
1980,1228,Too Much
1980,1229,Too Much
1980,1230,Too Little
1980,1231,Too Little
1980,1232,Too Much
1980,1233,About Right
1980,1234,Too Much
1980,1235,About Right
1980,1236,About Right
1980,1237,About Right
1980,1238,Too Much
1980,1239,Too Much
1980,1240,About Right
1980,1241,Too Much
1980,1242,About Right
1980,1243,Too Much
1980,1244,Too Much
1980,1245,Too Much
1980,1246,Too Much
1980,1247,Too Much
1980,1248,Too Much
1980,1249,About Right
1980,1251,Too Much
1980,1252,About Right
1980,1253,About Right
1980,1254,Too Much
1980,1255,About Right
1980,1256,Too Much
1980,1258,About Right
1980,1259,About Right
1980,1260,Too Much
1980,1261,Too Much
1980,1262,About Right
1980,1263,About Right
1980,1264,About Right
1980,1265,About Right
1980,1266,Too Much
1980,1267,Too Much
1980,1268,Too Much
1980,1269,About Right
1980,1270,Too Much
1980,1271,Too Much
1980,1272,Too Much
1980,1273,Too Much
1980,1274,Too Much
1980,1275,Too Much
1980,1276,Too Much
1980,1277,Too Much
1980,1278,Too Much
1980,1279,Too Much
1980,1280,Too Much
1980,1281,About Right
1980,1282,Too Little
1980,1283,Too Much
1980,1284,About Right
1980,1285,Too Much
1980,1286,Too Much
1980,1287,Too Little
1980,1288,Too Much
1980,1289,Too Much
1980,1290,Too Much
1980,1291,Too Much
1980,1292,Too Much
1980,1293,Too Much
1980,1294,Too Much
1980,1295,Too Much
1980,1297,Too Much
1980,1298,Too Much
1980,1299,Too Much
1980,1301,About Right
1980,1302,About Right
1980,1303,Too Much
1980,1304,About Right
1980,1305,Too Much
1980,1306,Too Much
1980,1307,Too Much
1980,1308,Too Much
1980,1309,Too Much
1980,1310,Too Much
1980,1311,Too Much
1980,1312,Too Much
1980,1313,Too Much
1980,1314,Too Much
1980,1315,About Right
1980,1316,Too Little
1980,1317,Too Little
1980,1318,About Right
1980,1320,About Right
1980,1321,Too Much
1980,1322,Too Much
1980,1323,Too Much
1980,1324,Too Much
1980,1325,Too Much
1980,1326,Too Much
1980,1327,Too Much
1980,1328,Too Much
1980,1329,Too Much
1980,1330,Too Much
1980,1331,Too Much
1980,1334,About Right
1980,1335,Too Much
1980,1336,Too Much
1980,1337,About Right
1980,1338,Too Little
1980,1339,About Right
1980,1340,Too Little
1980,1341,Too Much
1980,1342,About Right
1980,1343,Too Much
1980,1344,About Right
1980,1345,Too Much
1980,1346,About Right
1980,1347,About Right
1980,1348,Too Much
1980,1349,Too Much
1980,1350,Too Much
1980,1351,Too Little
1980,1352,Too Little
1980,1353,About Right
1980,1354,Too Little
1980,1355,Too Little
1980,1356,Too Much
1980,1357,About Right
1980,1358,Too Much
1980,1359,About Right
1980,1360,Too Much
1980,1361,Too Much
1980,1363,About Right
1980,1364,About Right
1980,1367,Too Much
1980,1368,About Right
1980,1369,Too Much
1980,1370,Too Much
1980,1371,About Right
1980,1372,Too Much
1980,1373,Too Much
1980,1374,Too Little
1980,1375,About Right
1980,1376,Too Much
1980,1379,About Right
1980,1380,About Right
1980,1381,Too Much
1980,1382,Too Much
1980,1383,About Right
1980,1385,Too Much
1980,1386,Too Little
1980,1387,About Right
1980,1388,Too Much
1980,1389,About Right
1980,1390,Too Much
1980,1392,Too Much
1980,1393,Too Much
1980,1394,Too Much
1980,1395,Too Much
1980,1396,Too Much
1980,1397,Too Much
1980,1398,Too Much
1980,1399,About Right
1980,1400,Too Much
1980,1401,Too Much
1980,1402,Too Much
1980,1403,Too Little
1980,1404,About Right
1980,1405,Too Much
1980,1406,Too Much
1980,1407,Too Much
1980,1408,Too Much
1980,1409,Too Much
1980,1410,Too Little
1980,1411,About Right
1980,1412,Too Little
1980,1413,About Right
1980,1414,About Right
1980,1415,Too Much
1980,1416,Too Much
1980,1417,Too Little
1980,1418,About Right
1980,1419,Too Much
1980,1420,Too Much
1980,1421,Too Much
1980,1423,Too Little
1980,1424,Too Much
1980,1425,Too Much
1980,1426,Too Much
1980,1427,Too Little
1980,1428,Too Much
1980,1429,Too Much
1980,1430,Too Much
1980,1431,Too Little
1980,1432,Too Much
1980,1433,About Right
1980,1434,Too Much
1980,1435,About Right
1980,1436,About Right
1980,1437,About Right
1980,1438,Too Much
1980,1439,About Right
1980,1440,About Right
1980,1441,About Right
1980,1442,Too Much
1980,1443,Too Little
1980,1444,Too Much
1980,1446,Too Little
1980,1448,Too Much
1980,1449,About Right
1980,1450,Too Much
1980,1451,Too Much
1980,1452,Too Much
1980,1453,Too Much
1980,1454,Too Much
1980,1455,Too Much
1980,1456,Too Much
1980,1457,About Right
1980,1458,Too Little
1980,1459,Too Much
1980,1460,Too Much
1980,1461,Too Much
1980,1462,Too Much
1980,1463,About Right
1980,1464,Too Much
1980,1465,Too Much
1980,1466,Too Much
1980,1467,Too Much
1980,1468,Too Much
1982,1,About Right
1982,2,About Right
1982,3,About Right
1982,4,About Right
1982,5,Too Little
1982,6,Too Little
1982,7,About Right
1982,8,Too Much
1982,9,Too Much
1982,10,About Right
1982,11,Too Much
1982,12,Too Much
1982,13,Too Little
1982,14,Too Much
1982,15,Too Little
1982,16,About Right
1982,17,Too Much
1982,18,Too Much
1982,19,Too Much
1982,20,About Right
1982,21,Too Much
1982,22,About Right
1982,23,Too Much
1982,24,Too Much
1982,25,About Right
1982,26,Too Much
1982,27,About Right
1982,28,Too Little
1982,29,Too Much
1982,30,Too Little
1982,31,About Right
1982,32,About Right
1982,33,About Right
1982,34,About Right
1982,35,About Right
1982,36,Too Much
1982,37,Too Much
1982,38,Too Much
1982,39,Too Much
1982,40,Too Much
1982,41,Too Much
1982,42,Too Much
1982,43,Too Much
1982,44,About Right
1982,45,Too Much
1982,47,Too Little
1982,48,Too Much
1982,50,Too Much
1982,51,Too Much
1982,52,About Right
1982,53,About Right
1982,54,About Right
1982,55,Too Much
1982,56,Too Little
1982,58,Too Much
1982,59,Too Much
1982,60,Too Much
1982,61,Too Much
1982,62,Too Much
1982,63,Too Much
1982,64,Too Much
1982,65,Too Little
1982,66,Too Much
1982,67,About Right
1982,68,Too Much
1982,69,Too Much
1982,70,Too Much
1982,71,About Right
1982,72,Too Much
1982,73,About Right
1982,74,About Right
1982,75,About Right
1982,76,Too Much
1982,77,About Right
1982,78,About Right
1982,79,Too Much
1982,80,Too Much
1982,81,Too Much
1982,82,About Right
1982,83,Too Much
1982,84,Too Much
1982,85,Too Much
1982,86,Too Much
1982,87,Too Much
1982,89,Too Much
1982,90,About Right
1982,91,Too Much
1982,92,Too Little
1982,93,Too Little
1982,94,Too Little
1982,95,Too Little
1982,96,Too Much
1982,97,About Right
1982,98,Too Much
1982,99,Too Little
1982,100,Too Much
1982,101,Too Little
1982,102,Too Much
1982,103,Too Little
1982,104,Too Much
1982,105,Too Much
1982,106,Too Much
1982,107,About Right
1982,108,Too Much
1982,109,About Right
1982,111,About Right
1982,112,Too Little
1982,113,Too Much
1982,114,Too Much
1982,115,Too Much
1982,116,Too Much
1982,117,Too Much
1982,118,About Right
1982,119,About Right
1982,120,About Right
1982,121,Too Little
1982,122,About Right
1982,123,Too Much
1982,124,About Right
1982,125,Too Much
1982,126,Too Much
1982,127,Too Much
1982,128,About Right
1982,129,About Right
1982,130,Too Much
1982,131,Too Much
1982,133,Too Much
1982,134,Too Much
1982,135,Too Much
1982,136,Too Much
1982,137,Too Much
1982,138,Too Much
1982,139,Too Much
1982,141,Too Much
1982,142,Too Much
1982,143,Too Much
1982,144,About Right
1982,145,About Right
1982,146,Too Much
1982,147,About Right
1982,148,Too Much
1982,149,Too Much
1982,150,About Right
1982,151,About Right
1982,152,Too Much
1982,153,Too Much
1982,154,Too Much
1982,155,About Right
1982,156,Too Little
1982,157,Too Little
1982,158,About Right
1982,159,Too Little
1982,160,Too Little
1982,161,Too Little
1982,162,About Right
1982,163,About Right
1982,165,Too Little
1982,166,Too Much
1982,167,About Right
1982,168,Too Little
1982,169,About Right
1982,170,Too Little
1982,172,About Right
1982,173,Too Little
1982,174,About Right
1982,175,Too Little
1982,176,Too Little
1982,177,Too Little
1982,178,Too Little
1982,179,Too Much
1982,180,About Right
1982,181,About Right
1982,182,About Right
1982,183,Too Much
1982,184,Too Much
1982,185,About Right
1982,186,Too Much
1982,187,Too Much
1982,188,Too Much
1982,189,Too Much
1982,190,Too Little
1982,191,Too Little
1982,192,Too Little
1982,193,Too Much
1982,194,About Right
1982,195,Too Much
1982,197,Too Much
1982,198,Too Much
1982,199,Too Little
1982,200,Too Much
1982,201,Too Much
1982,202,About Right
1982,203,Too Little
1982,204,Too Much
1982,205,Too Much
1982,206,Too Much
1982,207,Too Much
1982,208,Too Much
1982,209,Too Much
1982,210,About Right
1982,211,About Right
1982,212,About Right
1982,213,About Right
1982,214,Too Much
1982,215,Too Much
1982,216,Too Much
1982,217,About Right
1982,218,Too Little
1982,219,Too Much
1982,220,Too Little
1982,221,Too Little
1982,222,About Right
1982,223,Too Much
1982,224,Too Much
1982,225,About Right
1982,227,Too Much
1982,228,Too Much
1982,229,Too Much
1982,230,Too Much
1982,231,Too Little
1982,232,Too Little
1982,233,Too Much
1982,234,About Right
1982,235,About Right
1982,236,About Right
1982,237,Too Little
1982,238,About Right
1982,239,Too Little
1982,240,Too Much
1982,241,Too Little
1982,242,About Right
1982,243,Too Much
1982,244,Too Much
1982,245,Too Much
1982,246,Too Much
1982,247,Too Much
1982,248,About Right
1982,250,Too Little
1982,251,About Right
1982,252,Too Much
1982,253,Too Much
1982,254,Too Much
1982,255,About Right
1982,256,About Right
1982,257,Too Much
1982,258,Too Little
1982,259,Too Little
1982,260,About Right
1982,261,About Right
1982,262,Too Much
1982,263,About Right
1982,264,Too Much
1982,265,Too Much
1982,266,Too Much
1982,267,Too Much
1982,268,About Right
1982,269,Too Little
1982,270,About Right
1982,271,About Right
1982,272,About Right
1982,273,Too Much
1982,274,Too Little
1982,275,About Right
1982,276,Too Little
1982,277,Too Much
1982,278,Too Much
1982,279,Too Much
1982,280,About Right
1982,281,Too Much
1982,282,Too Much
1982,283,Too Much
1982,284,About Right
1982,285,Too Much
1982,286,Too Little
1982,288,About Right
1982,289,Too Much
1982,290,About Right
1982,291,Too Much
1982,292,About Right
1982,293,Too Little
1982,294,Too Much
1982,295,About Right
1982,296,Too Much
1982,297,Too Little
1982,298,Too Little
1982,299,Too Little
1982,300,About Right
1982,301,About Right
1982,302,About Right
1982,303,Too Much
1982,304,Too Much
1982,305,Too Much
1982,306,Too Much
1982,307,Too Much
1982,308,Too Little
1982,309,Too Much
1982,310,Too Little
1982,311,Too Little
1982,312,Too Little
1982,313,Too Little
1982,314,Too Much
1982,315,About Right
1982,316,Too Much
1982,317,About Right
1982,318,About Right
1982,319,Too Little
1982,320,Too Much
1982,321,Too Much
1982,322,Too Little
1982,323,Too Much
1982,324,About Right
1982,325,Too Little
1982,326,About Right
1982,327,Too Much
1982,328,Too Little
1982,329,Too Little
1982,331,Too Much
1982,332,Too Much
1982,333,Too Much
1982,334,Too Much
1982,335,Too Little
1982,336,Too Much
1982,337,Too Much
1982,338,Too Little
1982,339,About Right
1982,340,About Right
1982,341,Too Little
1982,342,Too Much
1982,343,About Right
1982,344,Too Much
1982,345,About Right
1982,346,Too Little
1982,347,About Right
1982,348,Too Little
1982,349,Too Much
1982,350,Too Little
1982,351,About Right
1982,352,Too Much
1982,353,About Right
1982,354,Too Much
1982,355,Too Much
1982,356,Too Much
1982,357,About Right
1982,359,Too Much
1982,360,Too Little
1982,361,Too Little
1982,362,Too Much
1982,363,Too Little
1982,364,Too Much
1982,365,Too Much
1982,366,About Right
1982,367,About Right
1982,368,Too Much
1982,369,About Right
1982,370,Too Much
1982,371,About Right
1982,372,Too Much
1982,373,About Right
1982,374,About Right
1982,375,Too Much
1982,376,About Right
1982,377,Too Little
1982,378,Too Much
1982,379,Too Little
1982,380,About Right
1982,382,Too Little
1982,383,Too Little
1982,384,Too Much
1982,385,About Right
1982,387,About Right
1982,388,Too Much
1982,389,Too Much
1982,390,About Right
1982,391,Too Little
1982,392,About Right
1982,393,Too Little
1982,394,Too Little
1982,395,Too Much
1982,396,Too Much
1982,397,About Right
1982,398,About Right
1982,399,Too Little
1982,400,About Right
1982,401,Too Much
1982,402,Too Much
1982,403,Too Little
1982,404,About Right
1982,405,Too Much
1982,406,About Right
1982,407,Too Much
1982,408,Too Much
1982,409,Too Much
1982,410,About Right
1982,412,Too Much
1982,413,Too Much
1982,414,Too Little
1982,415,About Right
1982,416,Too Little
1982,417,Too Much
1982,418,Too Much
1982,419,Too Much
1982,420,Too Much
1982,421,Too Much
1982,422,Too Little
1982,423,Too Much
1982,424,Too Little
1982,425,About Right
1982,426,About Right
1982,427,About Right
1982,428,About Right
1982,429,About Right
1982,430,Too Much
1982,431,Too Much
1982,432,Too Much
1982,433,Too Much
1982,434,About Right
1982,435,Too Much
1982,436,Too Much
1982,437,Too Much
1982,438,About Right
1982,439,Too Much
1982,440,Too Much
1982,441,Too Much
1982,442,Too Much
1982,443,Too Little
1982,444,About Right
1982,445,Too Little
1982,446,Too Little
1982,447,About Right
1982,448,Too Much
1982,449,Too Little
1982,450,About Right
1982,451,About Right
1982,452,About Right
1982,453,About Right
1982,454,About Right
1982,455,Too Much
1982,456,Too Much
1982,457,Too Much
1982,458,Too Much
1982,459,Too Much
1982,460,Too Much
1982,461,About Right
1982,462,Too Little
1982,463,Too Much
1982,464,Too Little
1982,465,Too Much
1982,466,Too Little
1982,467,Too Much
1982,468,Too Little
1982,469,About Right
1982,470,Too Much
1982,471,Too Much
1982,472,Too Much
1982,473,Too Little
1982,474,About Right
1982,475,Too Much
1982,476,Too Much
1982,477,About Right
1982,478,About Right
1982,479,Too Little
1982,480,Too Little
1982,482,Too Little
1982,483,Too Little
1982,484,Too Little
1982,485,Too Much
1982,486,Too Much
1982,487,Too Much
1982,488,About Right
1982,489,About Right
1982,490,About Right
1982,491,About Right
1982,492,Too Much
1982,493,Too Little
1982,495,Too Much
1982,496,Too Much
1982,497,Too Little
1982,498,About Right
1982,500,Too Much
1982,501,About Right
1982,502,Too Much
1982,503,About Right
1982,504,About Right
1982,505,Too Much
1982,507,Too Little
1982,508,Too Little
1982,509,About Right
1982,510,Too Much
1982,511,Too Much
1982,512,Too Much
1982,513,Too Much
1982,514,Too Much
1982,515,Too Much
1982,516,Too Little
1982,517,Too Much
1982,518,Too Much
1982,519,Too Much
1982,520,Too Little
1982,521,Too Much
1982,522,About Right
1982,523,About Right
1982,524,About Right
1982,525,Too Much
1982,526,Too Much
1982,527,About Right
1982,528,About Right
1982,529,Too Much
1982,530,Too Much
1982,531,Too Much
1982,532,Too Much
1982,533,Too Much
1982,534,About Right
1982,535,About Right
1982,536,Too Much
1982,537,About Right
1982,538,Too Much
1982,539,Too Much
1982,540,Too Little
1982,541,About Right
1982,542,Too Little
1982,543,Too Little
1982,544,About Right
1982,545,About Right
1982,546,About Right
1982,547,About Right
1982,548,Too Much
1982,549,Too Much
1982,550,Too Little
1982,551,Too Much
1982,552,Too Much
1982,553,About Right
1982,554,Too Much
1982,555,Too Little
1982,556,About Right
1982,557,Too Much
1982,559,Too Little
1982,560,Too Much
1982,561,About Right
1982,562,Too Little
1982,563,Too Much
1982,564,About Right
1982,565,About Right
1982,566,About Right
1982,567,Too Much
1982,569,Too Little
1982,570,Too Much
1982,571,Too Much
1982,572,Too Little
1982,573,About Right
1982,574,Too Much
1982,575,Too Little
1982,576,Too Much
1982,577,About Right
1982,578,Too Much
1982,579,About Right
1982,580,Too Much
1982,581,About Right
1982,582,Too Much
1982,583,About Right
1982,584,Too Little
1982,585,Too Much
1982,586,Too Much
1982,587,About Right
1982,588,About Right
1982,589,Too Much
1982,590,Too Much
1982,591,Too Much
1982,592,Too Much
1982,593,About Right
1982,594,Too Little
1982,595,Too Little
1982,596,Too Much
1982,597,Too Much
1982,598,About Right
1982,599,About Right
1982,600,Too Much
1982,601,Too Little
1982,602,Too Little
1982,603,About Right
1982,605,Too Much
1982,606,Too Much
1982,607,Too Much
1982,608,Too Much
1982,609,Too Much
1982,610,Too Much
1982,611,Too Much
1982,612,Too Much
1982,613,Too Much
1982,614,Too Much
1982,615,Too Much
1982,617,Too Much
1982,618,About Right
1982,619,Too Little
1982,620,About Right
1982,621,Too Much
1982,622,About Right
1982,623,About Right
1982,624,About Right
1982,625,About Right
1982,626,Too Little
1982,627,Too Much
1982,628,Too Much
1982,629,Too Much
1982,630,Too Much
1982,631,Too Much
1982,632,Too Much
1982,633,Too Little
1982,634,Too Little
1982,635,Too Much
1982,636,Too Much
1982,637,Too Much
1982,638,Too Little
1982,639,About Right
1982,640,Too Much
1982,641,About Right
1982,642,Too Much
1982,644,About Right
1982,645,Too Much
1982,646,Too Much
1982,647,About Right
1982,648,Too Much
1982,649,Too Much
1982,650,Too Much
1982,651,About Right
1982,652,Too Much
1982,653,About Right
1982,654,About Right
1982,655,About Right
1982,656,Too Much
1982,657,Too Much
1982,658,Too Much
1982,659,Too Little
1982,660,Too Much
1982,661,Too Much
1982,662,About Right
1982,663,Too Much
1982,664,About Right
1982,665,Too Little
1982,666,About Right
1982,667,Too Much
1982,668,About Right
1982,669,Too Little
1982,670,Too Little
1982,671,Too Much
1982,672,Too Much
1982,673,Too Little
1982,674,About Right
1982,675,Too Much
1982,676,About Right
1982,677,Too Much
1982,678,Too Much
1982,679,Too Little
1982,680,Too Much
1982,681,About Right
1982,682,About Right
1982,683,About Right
1982,684,Too Much
1982,685,Too Much
1982,686,About Right
1982,687,Too Little
1982,688,Too Much
1982,689,Too Much
1982,690,Too Much
1982,691,Too Little
1982,692,Too Much
1982,693,Too Much
1982,694,About Right
1982,695,Too Much
1982,696,Too Little
1982,697,Too Much
1982,698,Too Little
1982,699,Too Much
1982,700,About Right
1982,701,Too Much
1982,702,Too Much
1982,703,Too Little
1982,704,Too Little
1982,705,Too Little
1982,706,Too Little
1982,707,About Right
1982,708,Too Much
1982,709,Too Little
1982,710,Too Much
1982,711,Too Little
1982,713,About Right
1982,714,Too Much
1982,715,Too Much
1982,716,Too Little
1982,717,Too Much
1982,718,Too Much
1982,719,About Right
1982,720,Too Much
1982,721,About Right
1982,722,Too Little
1982,723,About Right
1982,724,Too Much
1982,726,About Right
1982,727,Too Much
1982,728,Too Little
1982,729,Too Much
1982,730,About Right
1982,731,Too Much
1982,732,Too Much
1982,733,About Right
1982,734,Too Little
1982,735,Too Little
1982,736,Too Much
1982,737,Too Much
1982,738,Too Much
1982,739,About Right
1982,740,Too Much
1982,741,Too Little
1982,742,About Right
1982,743,Too Little
1982,744,Too Much
1982,745,About Right
1982,746,About Right
1982,747,About Right
1982,748,About Right
1982,749,About Right
1982,750,Too Much
1982,751,About Right
1982,752,Too Little
1982,753,Too Much
1982,754,Too Much
1982,755,Too Much
1982,756,Too Much
1982,757,Too Much
1982,758,Too Much
1982,759,Too Little
1982,760,Too Much
1982,761,Too Much
1982,762,About Right
1982,764,Too Much
1982,765,Too Much
1982,766,Too Much
1982,767,About Right
1982,768,Too Much
1982,769,Too Little
1982,770,Too Much
1982,771,Too Much
1982,772,Too Much
1982,773,About Right
1982,774,Too Little
1982,775,Too Much
1982,776,About Right
1982,778,Too Little
1982,779,Too Little
1982,780,Too Much
1982,781,Too Much
1982,782,Too Much
1982,783,Too Much
1982,784,Too Little
1982,785,About Right
1982,786,Too Much
1982,787,Too Much
1982,788,Too Little
1982,789,Too Little
1982,790,Too Much
1982,791,Too Much
1982,792,Too Little
1982,793,About Right
1982,794,Too Little
1982,795,Too Much
1982,796,Too Little
1982,798,Too Little
1982,799,Too Much
1982,801,Too Much
1982,802,About Right
1982,804,Too Much
1982,805,Too Much
1982,806,About Right
1982,807,About Right
1982,808,Too Little
1982,809,Too Much
1982,810,About Right
1982,811,Too Little
1982,812,Too Much
1982,813,About Right
1982,814,About Right
1982,815,About Right
1982,816,About Right
1982,817,About Right
1982,818,Too Little
1982,819,Too Little
1982,820,Too Little
1982,821,Too Little
1982,822,About Right
1982,823,Too Little
1982,824,Too Much
1982,825,About Right
1982,826,About Right
1982,827,Too Much
1982,828,Too Little
1982,829,Too Much
1982,830,About Right
1982,831,Too Much
1982,832,Too Little
1982,833,About Right
1982,834,About Right
1982,835,About Right
1982,836,Too Much
1982,837,Too Little
1982,838,About Right
1982,839,Too Much
1982,840,Too Much
1982,841,Too Much
1982,842,About Right
1982,843,Too Much
1982,844,Too Much
1982,845,Too Much
1982,846,About Right
1982,847,Too Much
1982,851,Too Much
1982,852,About Right
1982,853,Too Much
1982,854,About Right
1982,855,Too Much
1982,856,Too Much
1982,857,Too Much
1982,858,Too Much
1982,859,Too Much
1982,860,Too Much
1982,861,Too Much
1982,863,Too Much
1982,864,Too Little
1982,865,Too Much
1982,866,About Right
1982,867,Too Much
1982,868,Too Little
1982,869,Too Much
1982,870,Too Much
1982,871,About Right
1982,873,Too Much
1982,874,Too Much
1982,875,Too Much
1982,876,Too Much
1982,877,Too Much
1982,878,Too Little
1982,879,Too Much
1982,880,Too Much
1982,881,Too Much
1982,882,About Right
1982,883,Too Much
1982,884,Too Little
1982,885,Too Much
1982,886,Too Much
1982,887,Too Much
1982,889,Too Little
1982,890,Too Much
1982,891,Too Little
1982,892,Too Much
1982,893,Too Much
1982,894,Too Little
1982,895,About Right
1982,896,Too Much
1982,897,Too Much
1982,898,About Right
1982,899,Too Little
1982,900,About Right
1982,901,Too Little
1982,902,About Right
1982,903,Too Little
1982,904,Too Little
1982,905,Too Little
1982,906,Too Little
1982,907,Too Much
1982,908,About Right
1982,909,Too Much
1982,910,About Right
1982,912,Too Much
1982,913,About Right
1982,914,Too Much
1982,915,Too Much
1982,916,About Right
1982,917,About Right
1982,918,Too Much
1982,919,Too Little
1982,920,About Right
1982,921,About Right
1982,922,Too Little
1982,923,Too Much
1982,924,Too Little
1982,925,About Right
1982,926,About Right
1982,927,Too Little
1982,928,Too Little
1982,929,Too Much
1982,930,Too Much
1982,931,About Right
1982,932,Too Little
1982,933,About Right
1982,934,Too Much
1982,935,Too Much
1982,936,Too Much
1982,938,About Right
1982,939,Too Little
1982,940,Too Much
1982,941,Too Much
1982,942,About Right
1982,943,Too Much
1982,944,Too Much
